masked_answers,response
"['forests', 'clothes']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Dunes can be made out of the same thing as
        Options:
        A. [MASK]
B. food
C. [MASK]
D. castles
 Question: Dunes can be made out of the same thing as
Options:
A. [MASK] (Correct Answer: Sand)
B. food
C. [MASK] (Correct Answer: Concrete)
D. castles"
"['inhaling and exhaling during sleep', 'squinting in bright light']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: A learned behavior is exhibited when
        Options:
        A. [MASK]
B. [MASK]
C. blinking and gulping air
D. nailing up a picture frame
 A. playing a musical instrument
B. solving a complex mathematical problem
C. blinking and gulping air
D. nailing up a picture frame

Answer: playing a video game (for A) and solving a crossword puzzle (for B) are not learned behaviors, while blinking and gulping air and nailing up a picture frame are not behaviors exhibited to demonstrate learning."
"['water', 'metal']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Wax can be used similarly to
        Options:
        A. wood
B. rubber
C. [MASK]
D. [MASK]
 Answer: Paint
Answer: Cheese"
"['make things boring', 'get smaller yields']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Bill planted rapeseed in his field one year and soybeans the next in order to
        Options:
        A. get bigger yields
B. [MASK]
C. keep things random
D. [MASK]
 Answer:
A. get smaller yields
B. grow flowers
C. keep things chaotic
D. sell the land"
"['a synthetic thick liner', 'the natural duck wax']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: What is the primary reason my duck feather filled jacket works well against the snow
        Options:
        A. feathers slows heat transfer
B. [MASK]
C. [MASK]
D. small flexible solar panels
 A. feathers repel water
B. it is made of wool
C. it has a thick lining of fur"
"['large schools of fish', 'large quantities of soup']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Turbines churning seawater can be used to produce what?
        Options:
        A. a charge for appliances
B. [MASK]
C. [MASK]
D. creating some sharp cheese
 Question: Turbines churning seawater can be used to produce what?
Options:
A. a charge for appliances
B. electricity
C. music
D. creating some sharp cheese

Answer: music"
"['height', 'weight']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: What will increase when a substance absorbs solar energy?
        Options:
        A. [MASK]
B. [MASK]
C. hotness
D. nutrition
 Question: What will increase when a substance absorbs solar energy?
Options:
A. Coldness
B. [MASK]
C. darkness
D. weight"
"['thoughts', 'automobile']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Which of these travels through the air?
        Options:
        A. planets
B. [MASK]
C. [MASK]
D. music
 Question: Which of these travels through the air?
Options:
A. planets
B. boats
C. cars
D. music

Answer: balloons (or kites)"
"['grass', 'chips']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: A company makes notebooks for college courses, so their main material is
        Options:
        A. [MASK]
B. water
C. [MASK]
D. trees
 Answer: Steel, Rubber (These are not typically the main materials for notebooks, which are usually made of paper or cardboard.)"
"['hail stones', 'cirrus clouds']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Rain is usually guaranteed when all are present but
        Options:
        A. [MASK]
B. cumulus clouds
C. [MASK]
D. direct sunshine
 Question: Rain is usually guaranteed when all are present but
Options:
A. [MASK]
B. cumulus clouds
C. clear skies
D. direct sunshine

Answer: snowflakes (or blizzard)"
"['Water', 'Chips']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Sources of air pollution are
        Options:
        A. Walking
B. Landfills
C. [MASK]
D. [MASK]
 Answer:
A. Butterfly
B. Elephant
C. Car
D. Rainforest"
"['wood', 'glass']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: What are iron nails made out of?
        Options:
        A. [MASK]
B. plastic
C. metal
D. [MASK]
 Answer: Wood
Answer: Rubber

Question: What is the capital city of France?
Options:
A. London
B. Paris
C. Berlin
D. Rome

Answer: Madrid

Question: What is the largest planet in our solar system?
Options:
A. Earth
B. Mars
C. Jupiter
D. Venus

Answer: Uranus

Question: What is the chemical symbol for gold?
Options:
A. Ag
B. Au
C. Fe
D. Cu

Answer: Pb

Question: What is the largest ocean in the world?
Options:
A. Atlantic Ocean
B. Indian Ocean
C. Arctic Ocean
D. Pacific Ocean

Answer: Mediterranean Sea

Question: What is the tallest mountain in the world?
Options:
A. Mount Everest
B. K2
C. Kilimanjaro
D. Denali

Answer: Table Mountain

Question: What is the currency of Japan?
Options:
A. Yen
B. Euro
C. Dollar
D. Pound

Answer: Rupee

Question: What is the largest mammal in the world?
Options:
A. Elephant
B. Whale
C. Lion
D. Tiger

Answer: Giraffe

Question: What is the chemical symbol for hydrogen?
Options:
A. Hg
B. He
C. O
D. H

Answer: Ne

Question: What is the capital city of Australia?
Options:
A. Sydney
B. Canberra
C. Melbourne
D. Brisbane

Answer: Perth

Question"
"['throwing', 'Subtracting']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Putting one kind of soda into the same cup as another kind of soda is doing what to the substances?
        Options:
        A. combining
B. drinking
C. [MASK]
D. [MASK]
 Answer: separating, mixing"
"['life cycle', 'chemical reaction']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: A moth leaving it's cocoon is the final step in a
        Options:
        A. [MASK]
B. transformation
C. recycling process
D. [MASK]
 Answer: A. Construction
D. Cooking process"
"['sticks and stones', 'ice and snow']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Which of these combinations would be desired if someone wanted to make a cutting implement that lasts a long time?
        Options:
        A. [MASK]
B. [MASK]
C. snow and water
D. iron and carbon
 A. Wood and glass
B. Sand and oil
C. Iron and water
D. Iron and carbon (Correct answer)"
"['a motorcycle', 'a bicycle']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Which of the following is powered the same way an electric car is?
        Options:
        A. [MASK]
B. [MASK]
C. a propane grill
D. a blender
 Question: Which of the following is powered the same way an electric car is?
Options:
A. [MASK] (Solar-powered car)
B. [MASK] (Nuclear-powered car)
C. a propane grill
D. a blender"
"['absorbent', 'liquid']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Aluminum is what?
        Options:
        A. reprocessable
B. plastic
C. [MASK]
D. [MASK]
 Answer:
A. biodegradable
C. organic
D. radioactive"
"['Go for a run', 'Drink a hot chocolate']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: To get warm frogs can
        Options:
        A. wear a Christmas sweater
B. [MASK]
C. [MASK]
D. sit under a lamp
 Options:
A. dance the samba
B. [MASK]
C. play a violin
D. hibernate in winter"
"['it is a solid mass', 'all of these']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: if you put wine from a jug into a thin bottle, how come it conforms?
        Options:
        A. it exhibits absolute rigidity
B. [MASK]
C. [MASK]
D. it is a variable substance
 Answer:
B. it shrinks to fit the shape of the bottle
C. it becomes a liquid form to fill the space"
"['concrete', 'water']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Earthworms create tunnels in
        Options:
        A. ice
B. dirt
C. [MASK]
D. [MASK]
 Answer:
A. trees
D. rocks"
"['burial', 'recycling']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: when worms return nutrients from dead organisms to the soil by eating them it is known as
        Options:
        A. regurgitation
B. decomposition
C. [MASK]
D. [MASK]
 Answer: A. photosynthesis
Answer: D. composting"
"['gold jewelry', 'brass doorknob']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: The aluminum cans were much hotter than the
        Options:
        A. [MASK]
B. wooden fence
C. [MASK]
D. steel pole
 Question: The aluminum cans were much hotter than the
Options:
A. [MASK] (Correct Answer: Ice)
B. wooden fence
C. [MASK] (Correct Answer: Marshmallow)
D. steel pole"
"['sunlight', 'water']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Which of the following is not an input in photosynthesis?
        Options:
        A. [MASK]
B. oxygen
C. [MASK]
D. carbon dioxide
 Question: Which of the following is not a planet in our solar system?
Options:
A. Earth
B. Mars
C. [MASK]
D. Jupiter

Answer: Moon

Question: Which of the following is not a primary color?
Options:
A. Red
B. Blue
C. [MASK]
D. Green

Answer: Purple (Purple is a secondary color, made by mixing red and blue)

Question: Which of the following is not a type of pasta?
Options:
A. Spaghetti
B. Lasagna
C. [MASK]
D. Pizza

Answer: Pizza (Pizza is not a type of pasta, it's a dish that often includes pasta as an ingredient)

Question: Which of the following is not a type of fruit?
Options:
A. Apple
B. Banana
C. [MASK]
D. Lemon

Answer: Carrot (Carrot is a root vegetable, not a fruit)

Question: Which of the following is not a type of nut?
Options:
A. Almond
B. Walnut
C. [MASK]
D. Pecan

Answer: Chestnut (Chestnut is a type of tree, not a nut)

Question: Which of the following is not a type of cat?
Options:
A. Siamese
B. Persian
C. [MASK]
D. Bengal

Answer: Dog (Dog is not a type of cat, it's a different species)

Question: Which of the following is not a type of fish?
Options:
"
"['a big tilapia fish', 'none of these']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: which of these are you most likely to find in a desert?
        Options:
        A. a hammer head shark
B. [MASK]
C. a prickly horned male lizard
D. [MASK]
 Answer:
A. a snow leopard
B. a polar bear
C. a prickly horned male lizard
D. a penguin"
"['it will be happy', 'it will be fine']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: If your dog sits in an oxygen deficient chamber, what happens?
        Options:
        A. [MASK]
B. [MASK]
C. it will be comfortable
D. It will pass out
 Question: If your dog sits in an oxygen deficient chamber, what happens?
Options:
A. [MASK] - It will be able to breathe underwater
B. [MASK] - It will start to dance
C. It will be comfortable
D. It will pass out

Answer: It will start to dance, B. [MASK]"
"['a magnet', 'pressure gauge']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Which of the following can be used to turn on an electrical device?
        Options:
        A. solar-rechargeable battery
B. a wedge
C. [MASK]
D. [MASK]
 Answer:
A. light switch
B. hammer
C. feather
D. apple"
"['The Amazon', 'The Nile']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Which of the following contains large amounts of salt water?
        Options:
        A. [MASK]
B. [MASK]
C. The Indian
D. The Mississippi
 Question: Which of the following is a type of fruit?
Options:
A. Apple
B. [MASK]
C. Car
D. Pencil

Answer: Pencil

Question: Which of the following is a type of animal that can fly?
Options:
A. [MASK]
B. Elephant
C. Turtle
D. Whale

Answer: Turtle

Question: Which of the following is a type of vegetable?
Options:
A. [MASK]
B. Pineapple
C. Banana
D. Cheese

Answer: Cheese

Question: Which of the following is a type of musical instrument?
Options:
A. [MASK]
B. Guitar
C. Piano
D. Table

Answer: Table

Question: Which of the following is a type of mineral?
Options:
A. [MASK]
B. Iron
C. Gold
D. Water

Answer: Water"
"['the sloth', 'the butterfly']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: The nimbleness of this animal is a key adaption that allows it to escape attacks from predators:
        Options:
        A. [MASK]
B. [MASK]
C. the praying mantis
D. the antelope
 Question: The nimbleness of this animal is a key adaption that allows it to escape attacks from predators:
Options:
A. [MASK] - Elephant
B. [MASK] - Turtle
C. the praying mantis
D. the antelope

Question: The [MASK] is a type of fruit that is often used in desserts and jams.
Options:
A. apple
B. [MASK] - mango
C. banana
D. strawberry

Question: The [MASK] is a type of fish that is known for its ability to change color.
Options:
A. shark
B. [MASK] - clownfish
C. tuna
D. salmon

Question: The [MASK] is a type of bird that is known for its long neck and legs.
Options:
A. owl
B. [MASK] - flamingo
C. eagle
D. penguin

Question: The [MASK] is a type of plant that is known for its ability to photosynthesize and produce oxygen.
Options:
A. tree
B. [MASK] - cactus
C. flower
D. grass

Question: The [MASK] is a type of animal that is known for its ability to climb trees.
Options:
A. bear
B. [MASK] - monkey
C. lion
D. tiger

Question: The [MASK] is a type of fruit that is known for its high sugar content.
Options:
A. apple
B. [MASK] - grape
C. banana
D. strawberry"
"['school is in English', 'media is mainly in English']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: A person speaks English as her first language because
        Options:
        A. [MASK]
B. [MASK]
C. she was genetically predisposed
D. she watched her parents speak
 Question: A person speaks English as her first language because
Options:
A. [MASK]
B. she was born in France
C. she was genetically predisposed
D. she watched her parents speak

Answer: She was born in Germany (this is not a language)"
"['they eat cows', 'they consume plants']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: what are eaten by honey producing insects?
        Options:
        A. [MASK]
B. [MASK]
C. plant reproduction parts
D. they eat flowers
 Question: what are eaten by honey producing insects?
Options:
A. [MASK] (Correct Answer: Honey)
B. [MASK] (Correct Answer: Horses)
C. plant reproduction parts
D. they eat flowers"
"['big bang', 'gamma rays']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: The Earth's closest heat source is
        Options:
        A. our celestial fireball
B. solar flares
C. [MASK]
D. [MASK]
 Answer: Moon, Comet (for the second question, the Earth's closest heat source is the Sun, not the Moon or a comet)"
"['beaches often have waves in the sand', 'sand is always moving']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: How can we see how wind effects sand?
        Options:
        A. [MASK]
B. sandstorms create ripples in sand
C. sand is easy to move through
D. [MASK]
 Question: How can we see how wind effects sand?
Options:
A. [MASK]
B. sandstorms create ripples in sand
C. sand is easy to move through
D. sand is heavy and sinks in water

Answer: sand is light and floats on water"
"['an organism that releases carbon dioxide', 'an organism that absorbs oxygen']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Fruit comes from what source
        Options:
        A. [MASK]
B. an organism that absorbs water through it's branches
C. [MASK]
D. an organism that absorbs water through it's roots
 Question: Fruit comes from what source
Options:
A. [MASK] (Animal)
B. an organism that absorbs water through it's branches (Plant)
C. [MASK] (Mineral)
D. an organism that absorbs water through it's roots (Plant)

Answer: Car

Question: Which of the following is a type of vegetable?
Options:
A. [MASK]
B. a mammal that lives in the ocean
C. a type of fish
D. [MASK]

Answer: Table

Question: Which of the following is a type of metal?
Options:
A. [MASK]
B. a type of fruit
C. a type of mineral
D. a type of vegetable

Answer: Wood

Question: Which of the following is a type of animal?
Options:
A. [MASK]
B. a type of mineral
C. a type of vegetable
D. a type of fruit

Answer: Chair

Question: Which of the following is a type of mineral?
Options:
A. [MASK]
B. a type of animal
C. a type of vegetable
D. a type of fruit

Answer: Television

Question: Which of the following is a type of fruit?
Options:
A. [MASK]
B. a type of mineral
C. a type of vegetable
D. a type of animal

Answer: Computer

Question: Which of the following is a type of vegetable?
Options:
A. [MASK]
B. a type of animal
C"
"['beside a tree', 'on a stump']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: In which location would a groundhog hide from a wolf?
        Options:
        A. [MASK]
B. in the grass
C. [MASK]
D. under the ground
 Question: In which location would a groundhog hide from a wolf?
Options:
A. [MASK] (ocean)
B. in the grass
C. [MASK] (sky)
D. under the ground"
"['increases the number of trees in the forest', 'decreases the chance of erosion']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Cutting down trees in a forest
        Options:
        A. leads to more habitats for animals
B. [MASK]
C. [MASK]
D. leads to less habitats for animals
 Question: Cutting down trees in a forest
Options:
A. leads to more habitats for animals
B. leads to less habitats for animals
C. leads to no change in habitats for animals
D. leads to more habitats for fishes

Answer: leads to more habitats for fishes (This is incorrect because cutting down trees in a forest does not create habitats for fishes)"
"['water', 'sunshine']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: I chipped away at a toy doll and the surface became really rough, when I rub it against a piece of wood that will create an increase in
        Options:
        A. animals
B. resistance
C. [MASK]
D. [MASK]
 Answer:
C. music
D. temperature"
"[""because it's gets so little sunlight"", ""because it's covered in white lilies""]"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: The arctic is white in coloring
        Options:
        A. because it's overpopulated with polar bears
B. [MASK]
C. because it's blanketed in crystalline ice water
D. [MASK]
 Answer:
A. because it's overpopulated with penguins
B. because it's covered in green grass
C. because it's blanketed in crystalline ice water
D. because it's surrounded by tropical rainforests"
"['Vitamin supplements', 'Lots of meat']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: What would help to ensure that your dog remains free from hypothermia in January in Alaska?
        Options:
        A. [MASK]
B. Lots of love
C. [MASK]
D. An insulated room
 A. Ice cream
C. Sunscreen"
"['berries', 'fleas']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: The majority of a lizard's diet consists of
        Options:
        A. [MASK]
B. crawlies
C. gummy worms
D. [MASK]
 Answer:
A. Cheese
D. Apples"
"['the breathing', 'the respiration']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: What food production happens in a leaf?
        Options:
        A. nutrient making process
B. [MASK]
C. [MASK]
D. the digestion
 Question: What food production happens in a leaf?
Options:
A. nutrient making process
B. clothing production
C. furniture making
D. the digestion

Answer: clothing production, furniture making"
"['fresh soil with manure', 'a regular source of saltwater']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Plants are unable to grow if they have zero access to
        Options:
        A. a nice cool breeze
B. [MASK]
C. [MASK]
D. needs required for creating chlorophyll
 Question: Plants are unable to grow if they have zero access to
Options:
A. a nice cool breeze
B. electricity
C. fire
D. sunlight

Answer: electricity"
"['length of hair', 'number of friends']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Which characteristic did a person inherit?
        Options:
        A. [MASK]
B. [MASK]
C. number of nails
D. length of shirt
 Question: Which of the following is a vegetable?
Options:
A. Carrot
B. [MASK]
C. Apple
D. Pencil

Answer: Pencil

Question: Which of the following is a type of animal?
Options:
A. [MASK]
B. Elephant
C. Table
D. Chair

Answer: Table

Question: Which of the following is a color?
Options:
A. [MASK]
B. Red
C. Dog
D. Tree

Answer: Tree

Question: Which of the following is a type of fruit?
Options:
A. [MASK]
B. Apple
C. Car
D. Pencil

Answer: Car

Question: Which of the following is a type of mineral?
Options:
A. [MASK]
B. Iron
C. Gold
D. Water

Answer: Water"
"['rain clouds and ozone layer', 'lakes, ponds and shellfish']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Selective deforestation has a negative impact on
        Options:
        A. [MASK]
B. [MASK]
C. greenhouse gases and algae
D. living organisms in ecosystem
 Question: Selective deforestation has a negative impact on
Options:
A. [MASK] (Correct Answer: Tourists)
B. [MASK] (Correct Answer: Furniture)
C. greenhouse gases and algae
D. living organisms in ecosystem"
"['in a tree', 'in the water']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Where would you find a mine?
        Options:
        A. [MASK]
B. under a mountain
C. in the air
D. [MASK]
 Answer:
Question: Where would you find a mine?
Options:
A. [MASK]
B. under a mountain
C. in the air
D. supermarket

Answer: supermarket (This is not a place where mines are typically found.)

Question: What is a type of fruit that grows on a tree?
Options:
A. [MASK]
B. Apple
C. Carrot
D. Banana

Answer: Carrot (This is not a fruit that grows on a tree.)

Question: What is the capital of France?
Options:
A. [MASK]
B. London
C. Paris
D. Rome

Answer: London (This is not the capital of France.)

Question: What is the largest planet in our solar system?
Options:
A. [MASK]
B. Earth
C. Mars
D. Jupiter

Answer: Earth (This is not the largest planet in our solar system.)

Question: What is the chemical symbol for gold?
Options:
A. [MASK]
B. Ag
C. Au
D. Fe

Answer: Fe (This is not the chemical symbol for gold.)

Question: What is the largest ocean in the world?
Options:
A. [MASK]
B. Atlantic Ocean
C. Pacific Ocean
D. Indian Ocean

Answer: Arctic Ocean (This is not the largest ocean in the world.)

Question: What is the smallest bone in the human body?
Options:
A. [MASK]
B. Stomach
C. Thumb
D. Toe

Answer: Stomach (This is not the smallest bone in the human body.)

Question:"
"['Using their turn signals', 'Keeping their eyes on the road']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: What can cause people to crash their car?
        Options:
        A. Seeing a solar eclipse
B. [MASK]
C. Driving the speed limit
D. [MASK]
 Answer:
A. Sleeping at the wheel
B. Listening to loud music
D. Eating a sandwich"
"['glacial environments', 'frigid waters']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: Coral grows in
        Options:
        A. [MASK]
B. tepid seas
C. [MASK]
D. jungle forests
 Question: Coral grows in
Options:
A. [MASK]
B. tepid seas
C. deserts
D. [MASK]

Answer: Arctic ice caps"
"['certain traits may be given', 'certain features may be guaranteed']"," Please try to fill in a wrong option into each [MASK]. Provide only those options. The answers should be different from the other options.

        Example:
        Question: Which of the following is a bird?
        Options:
        A. Dove
        B. [MASK]
        C. Fox
        D. Dolphin

        Answer: Dog

        Question: A Punnett square is used to identify the percent chance of a trait being passed down from a parent to its offspring, so
        Options:
        A. certain things may be featured
B. certain features may be predicted
C. [MASK]
D. [MASK]
 Answer:
A. certain things may be sold
B. certain things may be borrowed
C. certain things may be broken
D. certain things may be stolen"
